Order_Id,User_Id,Brand_Id,Product_Id,Order Date ,Quantities Sold,Total Order Price
O516,u31049,B1,P27,2/10/2019,14,$407.42
O517,u38251,B1,P24,1/30/2019,1,$16.29
O518,u9620,B1,P2,4/24/2019,4,$79.59
O519,u11379,B1,P13,1/15/2019,11,$582.78
O520,u40826,B1,P16,3/24/2019,5,$217.20
O521,u2721,B1,P13,5/25/2019,3,$158.94
O522,u40110,B1,P18,11/24/2019,12,$457.18
O523,u32683,B1,P15,12/22/2019,11,$606.41
O524,u30402,B1,P17,8/22/2019,2,$121.49
O525,u25894,B1,P36,11/25/2019,3,$84.31
O526,u47997,B1,P12,1/8/2019,14,$513.40
O527,u44687,B1,P7,8/18/2019,6,$255.10
O528,u42914,B1,P24,4/11/2019,6,$97.75
O529,u47092,B1,P32,8/18/2019,14,$337.27
O530,u14143,B1,P17,7/15/2019,10,$607.47
O531,u47879,B1,P30,12/9/2019,8,$151.62
O532,u3366,B1,P22,9/20/2019,10,$226.37
O533,u48771,B1,P2,2/9/2019,2,$39.79
O534,u20153,B1,P30,10/28/2019,2,$37.91
O535,u27108,B1,P6,6/13/2019,13,$533.17
O536,u41835,B1,P33,8/20/2019,9,$306.70
O537,u12353,B1,P13,11/5/2019,2,$105.96
O538,u33398,B1,P2,3/21/2019,6,$119.38
O539,u6337,B1,P5,8/30/2019,2,$62.99
O540,u47980,B1,P26,10/8/2019,10,$218.05
O541,u36583,B1,P19,8/25/2019,13,$446.49
O542,u9569,B1,P27,7/14/2019,9,$261.91
O543,u5885,B1,P20,12/14/2019,4,$237.54
O544,u4014,B1,P13,8/10/2019,4,$211.92
O545,u25111,B1,P35,8/30/2019,3,$73.06
O546,u26741,B1,P3,4/29/2019,11,$262.60
O547,u37598,B1,P21,11/6/2019,8,$500.17
O548,u39854,B1,P22,4/22/2019,2,$45.27
O549,u10980,B1,P30,12/5/2019,10,$189.53
O550,u43508,B1,P30,9/5/2019,11,$208.48
O551,u47643,B1,P2,3/22/2019,7,$139.28
O552,u27232,B1,P4,7/31/2019,10,$184.45
O553,u35775,B1,P22,12/27/2019,14,$316.92
O554,u3878,B1,P24,5/25/2019,13,$211.79
O555,u4977,B1,P36,10/7/2019,13,$365.35
O556,u29242,B1,P10,8/18/2019,14,$765.45
O557,u40267,B1,P4,4/29/2019,6,$110.67
O558,u43276,B1,P13,7/7/2019,1,$52.98
O559,u35913,B1,P8,3/3/2019,5,$152.17
O560,u47987,B1,P13,1/23/2019,9,$476.82
O561,u1583,B1,P15,5/27/2019,14,$771.80
O562,u33317,B1,P29,12/3/2019,11,$248.22
O563,u21663,B1,P27,6/28/2019,10,$291.02
O564,u15784,B1,P14,12/10/2019,12,$359.46
O565,u19166,B1,P29,9/20/2019,3,$67.70
O566,u37744,B1,P25,10/5/2019,4,$90.64
O567,u6263,B1,P31,9/16/2019,6,$119.10
O568,u4753,B1,P3,10/21/2019,6,$143.24
O569,u8067,B1,P5,7/14/2019,13,$409.43
O570,u38378,B1,P17,11/20/2019,7,$425.23
O571,u6869,B1,P1,9/25/2019,11,$156.14
O572,u35477,B1,P25,6/30/2019,10,$226.60
O573,u3514,B1,P5,11/6/2019,13,$409.43
O574,u27823,B1,P33,6/15/2019,9,$306.70
O575,u27030,B1,P7,12/10/2019,10,$425.17
O576,u47940,B1,P2,2/26/2019,11,$218.86
O577,u15076,B1,P31,11/29/2019,13,$258.06
O578,u5180,B1,P22,1/21/2019,13,$294.28
O579,u46284,B1,P5,1/3/2019,1,$31.49
O580,u6953,B1,P13,7/16/2019,12,$635.76
O581,u42274,B1,P6,8/2/2019,8,$328.10
O582,u2095,B1,P35,6/23/2019,11,$267.89
O583,u46171,B1,P27,10/19/2019,2,$58.20
O584,u49879,B1,P27,2/15/2019,13,$378.32
O585,u26000,B1,P6,1/7/2019,4,$164.05
O586,u9083,B1,P23,3/31/2019,1,$18.95
O587,u33577,B1,P18,3/4/2019,6,$228.59
O588,u46636,B1,P1,2/23/2019,8,$113.56
O589,u11749,B1,P32,6/23/2019,12,$289.08
O590,u16282,B1,P20,9/6/2019,15,$890.78
O591,u37244,B1,P29,10/20/2019,8,$180.52
O592,u30664,B1,P36,10/13/2019,5,$140.52
O593,u41319,B1,P27,6/16/2019,6,$174.61
O594,u28496,B1,P23,1/18/2019,12,$227.44
O595,u32217,B1,P11,8/4/2019,3,$145.67
O596,u24839,B1,P33,3/6/2019,2,$68.16
O597,u19381,B1,P12,2/10/2019,2,$73.34
O598,u11764,B1,P2,9/6/2019,11,$218.86
O599,u40011,B1,P11,10/5/2019,15,$728.34
O600,u28150,B1,P27,12/9/2019,13,$378.32
O601,u20121,B1,P5,6/20/2019,9,$283.45
O602,u27514,B1,P14,10/19/2019,14,$419.37
O603,u9376,B1,P33,6/18/2019,13,$443.01
O604,u47376,B1,P21,12/21/2019,5,$312.60
O605,u7011,B1,P9,2/27/2019,10,$387.15
O606,u10827,B1,P30,9/10/2019,9,$170.57
O607,u3686,B1,P2,8/31/2019,1,$19.90
O608,u2952,B1,P19,4/18/2019,12,$412.14
O609,u35701,B1,P35,4/2/2019,15,$365.30
O610,u1336,B1,P13,9/11/2019,14,$741.73
O611,u6148,B1,P31,1/26/2019,2,$39.70
O612,u9770,B1,P35,7/22/2019,13,$316.60
O613,u45991,B1,P12,2/22/2019,2,$73.34
O614,u38846,B1,P17,1/16/2019,4,$242.99
O615,u3335,B1,P4,1/22/2019,13,$239.78
O616,u31740,B1,P3,6/21/2019,1,$23.87
O617,u23908,B1,P30,10/23/2019,8,$151.62
O618,u40887,B1,P1,5/25/2019,1,$14.19
O619,u20867,B1,P32,12/21/2019,2,$48.18
O620,u33600,B1,P35,5/29/2019,11,$267.89
O621,u29028,B1,P33,4/29/2019,11,$374.86
O622,u36098,B1,P29,3/11/2019,4,$90.26
O623,u12420,B1,P36,8/7/2019,12,$337.25
O624,u4675,B1,P9,7/31/2019,10,$387.15
O625,u35331,B1,P30,3/23/2019,1,$18.95
O626,u35610,B1,P28,7/6/2019,3,$90.53
O627,u44771,B1,P33,5/24/2019,6,$204.47
O628,u7095,B1,P16,2/7/2019,15,$651.60
O629,u26143,B1,P17,3/18/2019,14,$850.46
O630,u34387,B1,P28,5/22/2019,7,$211.24
O631,u27018,B1,P10,9/10/2019,15,$820.13
O632,u5287,B1,P22,4/27/2019,6,$135.82
O633,u14996,B1,P18,8/22/2019,2,$76.20
O634,u45866,B1,P2,10/4/2019,2,$39.79
O635,u1771,B1,P27,5/19/2019,10,$291.02
O636,u14508,B1,P20,5/4/2019,9,$534.47
O637,u34621,B1,P16,8/3/2019,14,$608.16
O638,u36201,B1,P13,5/3/2019,9,$476.82
O639,u49702,B1,P6,4/28/2019,5,$205.06
O640,u13621,B1,P26,9/3/2019,15,$327.07
O641,u45676,B1,P9,5/10/2019,5,$193.58
O642,u38879,B1,P7,10/15/2019,4,$170.07
O643,u6573,B1,P9,6/6/2019,5,$193.58
O644,u1367,B1,P36,3/26/2019,14,$393.45
O645,u15349,B1,P13,2/15/2019,12,$635.76
O646,u46570,B1,P21,6/21/2019,7,$437.65
O647,u3609,B1,P21,6/29/2019,10,$625.21
O648,u35983,B1,P9,10/3/2019,8,$309.72
O649,u3469,B1,P36,10/4/2019,15,$421.56
O650,u44689,B1,P9,11/16/2019,3,$116.15
O651,u17936,B1,P8,8/21/2019,13,$395.63
O652,u35161,B1,P8,10/31/2019,9,$273.90
O653,u20416,B1,P31,11/16/2019,1,$19.85
O654,u20338,B1,P24,9/11/2019,10,$162.92
O655,u9685,B1,P28,12/6/2019,4,$120.71
O656,u27084,B1,P1,5/16/2019,5,$70.97
O657,u36764,B1,P8,1/20/2019,5,$152.17
O658,u1045,B1,P10,1/1/2019,11,$601.43
O659,u26296,B1,P36,9/2/2019,8,$224.83
O660,u33532,B1,P28,3/27/2019,4,$120.71
O661,u29348,B1,P20,4/15/2019,7,$415.70
O662,u41,B1,P13,9/25/2019,15,$794.71
O663,u22634,B1,P11,11/29/2019,4,$194.22
O664,u32923,B1,P21,4/17/2019,8,$500.17
O665,u42228,B1,P36,1/1/2019,6,$168.62
O666,u18683,B1,P34,1/12/2019,12,$342.80
O667,u27529,B1,P20,1/3/2019,4,$237.54
O668,u44547,B1,P18,10/21/2019,4,$152.39
O669,u23890,B1,P30,7/4/2019,3,$56.86
O670,u32074,B1,P30,5/30/2019,15,$284.29
O671,u33566,B1,P1,5/23/2019,7,$99.36
O672,u45219,B1,P12,5/21/2019,10,$366.71
O673,u23960,B1,P20,2/4/2019,3,$178.16
O674,u10940,B1,P5,1/10/2019,5,$157.47
O675,u47111,B1,P6,4/15/2019,7,$287.09
O676,u26122,B1,P11,4/25/2019,4,$194.22
O677,u43678,B1,P12,2/15/2019,11,$403.39
O678,u11366,B1,P15,7/5/2019,4,$220.51
O679,u9849,B1,P22,10/24/2019,7,$158.46
O680,u20709,B1,P33,1/12/2019,9,$306.70
O681,u34424,B1,P4,11/28/2019,1,$18.44
O682,u44154,B1,P3,11/12/2019,12,$286.47
O683,u41424,B1,P32,9/29/2019,10,$240.90
O684,u34157,B1,P6,1/25/2019,3,$123.04
O685,u27725,B1,P23,8/24/2019,4,$75.81
O686,u17230,B1,P27,1/22/2019,2,$58.20
O687,u5187,B1,P10,3/31/2019,5,$273.38
O688,u31148,B1,P16,7/5/2019,13,$564.72
O689,u8313,B1,P29,8/5/2019,15,$338.48
O690,u27778,B1,P2,9/16/2019,10,$198.96
O691,u15477,B1,P9,1/10/2019,12,$464.58
O692,u41467,B1,P16,4/12/2019,12,$521.28
O693,u9069,B1,P35,4/2/2019,14,$340.95
O694,u15614,B1,P13,3/3/2019,11,$582.78
O695,u35422,B1,P5,9/28/2019,12,$377.94
O696,u22310,B1,P7,4/8/2019,1,$42.52
O697,u12965,B1,P6,8/26/2019,1,$41.01
O698,u25671,B1,P29,1/16/2019,14,$315.92
O699,u8788,B1,P2,11/17/2019,6,$119.38
O700,u22068,B1,P35,4/12/2019,8,$194.83
O701,u42491,B1,P25,10/1/2019,14,$317.24
O702,u15415,B1,P4,9/29/2019,6,$110.67
O703,u28067,B1,P11,1/24/2019,1,$48.56
O704,u22830,B1,P11,4/14/2019,11,$534.12
O705,u1471,B1,P28,7/19/2019,4,$120.71
O706,u32504,B1,P12,4/3/2019,2,$73.34
O707,u13699,B1,P35,7/4/2019,11,$267.89
O708,u47899,B1,P25,5/12/2019,13,$294.58
O709,u7665,B1,P16,10/1/2019,8,$347.52
O710,u29084,B1,P1,10/2/2019,7,$99.36
O711,u16081,B1,P21,3/7/2019,8,$500.17
O712,u6189,B1,P18,11/17/2019,9,$342.88
O713,u17096,B1,P11,10/12/2019,13,$631.23
O714,u21723,B1,P17,1/6/2019,8,$485.98
O715,u2863,B1,P25,8/9/2019,1,$22.66
O716,u7535,B1,P2,4/9/2019,10,$198.96
O717,u42645,B1,P25,5/20/2019,6,$135.96
O718,u189,B1,P19,11/8/2019,1,$34.35
O719,u8895,B1,P10,2/22/2019,12,$656.10
O720,u21682,B1,P25,9/23/2019,3,$67.98
O721,u10167,B1,P26,6/1/2019,14,$305.27
O722,u34021,B1,P15,12/14/2019,9,$496.16
O723,u5182,B1,P9,5/6/2019,9,$348.44
O724,u18979,B1,P6,9/13/2019,3,$123.04
O725,u25052,B1,P19,3/9/2019,2,$68.69
O726,u23155,B1,P29,7/14/2019,8,$180.52
O727,u36191,B1,P24,4/20/2019,12,$195.50
O728,u22673,B1,P20,12/18/2019,13,$772.01
O729,u41037,B1,P15,4/12/2019,9,$496.16
O730,u37762,B1,P11,4/29/2019,10,$485.56
O731,u31938,B1,P22,10/22/2019,10,$226.37
O732,u21089,B1,P15,4/17/2019,6,$330.77
O733,u30852,B1,P18,12/22/2019,12,$457.18
O734,u42858,B1,P35,1/28/2019,6,$146.12
O735,u22453,B1,P1,12/4/2019,4,$56.78
O736,u32964,B1,P19,7/15/2019,11,$377.80
O737,u5276,B1,P19,4/2/2019,7,$240.42
O738,u5298,B1,P15,9/24/2019,13,$716.67
O739,u17380,B1,P30,9/3/2019,3,$56.86
O740,u40722,B1,P7,12/18/2019,15,$637.76
O741,u13116,B1,P6,10/3/2019,8,$328.10
O742,u34278,B1,P14,1/18/2019,12,$359.46
O743,u12783,B1,P11,9/12/2019,12,$582.67
O744,u4598,B1,P21,4/11/2019,6,$375.12
O745,u29709,B1,P6,5/29/2019,15,$615.19
O746,u11633,B1,P22,1/14/2019,13,$294.28
O747,u525,B1,P22,3/2/2019,2,$45.27
O748,u45148,B1,P34,8/18/2019,13,$371.37
O749,u5624,B1,P19,1/13/2019,11,$377.80
O750,u24903,B1,P8,1/28/2019,7,$213.03
O751,u33000,B1,P33,9/2/2019,7,$238.54
O752,u32918,B1,P20,5/2/2019,12,$712.63
O753,u444,B1,P19,11/24/2019,5,$171.73
O754,u24366,B1,P32,1/21/2019,2,$48.18
O755,u37436,B1,P18,7/3/2019,14,$533.37
O756,u1832,B1,P20,8/4/2019,14,$831.40
O757,u18720,B1,P16,2/16/2019,5,$217.20
O758,u35087,B1,P36,2/5/2019,8,$224.83
O759,u29530,B1,P31,8/11/2019,11,$218.36
O760,u7197,B1,P16,11/26/2019,13,$564.72
O761,u46516,B1,P21,11/9/2019,15,$937.81
O762,u16379,B1,P19,9/18/2019,8,$274.76
O763,u45721,B1,P18,5/30/2019,1,$38.10
O764,u30125,B1,P27,2/21/2019,7,$203.71
O765,u7283,B1,P34,3/29/2019,7,$199.97
O766,u24039,B1,P25,5/31/2019,8,$181.28
O767,u47087,B1,P33,11/12/2019,10,$340.78
O768,u37666,B1,P26,6/7/2019,15,$327.07
O769,u15282,B1,P35,9/17/2019,4,$97.41
O770,u45190,B1,P33,8/24/2019,2,$68.16
O771,u45526,B1,P36,6/13/2019,7,$196.73
O772,u41950,B1,P9,3/22/2019,4,$154.86
O773,u3200,B1,P25,6/19/2019,14,$317.24
O774,u41661,B1,P34,3/3/2019,4,$114.27
O775,u14664,B1,P28,2/21/2019,3,$90.53
O776,u12254,B1,P28,9/23/2019,5,$150.89
O777,u38202,B1,P36,9/7/2019,9,$252.93
O778,u5436,B1,P9,7/6/2019,14,$542.01
O779,u23771,B1,P19,2/27/2019,3,$103.04
O780,u31056,B1,P30,2/26/2019,8,$151.62
O781,u17239,B1,P13,12/28/2019,3,$158.94
O782,u48911,B1,P5,2/19/2019,5,$157.47
O783,u22828,B1,P22,11/11/2019,4,$90.55
O784,u48866,B1,P27,8/15/2019,12,$349.22
O785,u48135,B1,P24,5/12/2019,13,$211.79
O786,u23428,B1,P16,7/7/2019,6,$260.64
O787,u10888,B1,P13,4/30/2019,11,$582.78
O788,u32900,B1,P2,9/26/2019,2,$39.79
O789,u27678,B1,P13,2/9/2019,2,$105.96
O790,u31902,B1,P23,11/11/2019,2,$37.91
O791,u37842,B1,P5,12/15/2019,1,$31.49
O792,u21515,B1,P27,2/28/2019,9,$261.91
O793,u21783,B1,P25,8/2/2019,15,$339.90
O794,u25206,B1,P36,10/24/2019,13,$365.35
O795,u21824,B1,P9,11/18/2019,1,$38.72
O796,u39731,B1,P4,4/18/2019,15,$276.67
O797,u35598,B1,P13,11/14/2019,14,$741.73
O798,u47420,B1,P33,8/16/2019,15,$511.17
O799,u10609,B1,P1,4/9/2019,8,$113.56
O800,u1128,B1,P20,6/15/2019,15,$890.78
O801,u33421,B1,P28,2/24/2019,13,$392.30
O802,u22074,B1,P2,11/16/2019,15,$298.45
O803,u25557,B1,P31,2/17/2019,5,$99.25
O804,u17953,B1,P15,6/15/2019,3,$165.39
O805,u29205,B1,P26,6/11/2019,12,$261.66
O806,u60,B1,P4,9/24/2019,1,$18.44
O807,u953,B1,P33,12/18/2019,15,$511.17
O808,u14353,B1,P21,8/19/2019,10,$625.21
O809,u18540,B1,P1,12/3/2019,6,$85.17
O810,u20016,B1,P11,12/24/2019,11,$534.12
O811,u19890,B1,P14,6/26/2019,2,$59.91
O812,u37326,B1,P36,9/9/2019,3,$84.31
O813,u12077,B1,P13,7/15/2019,10,$529.80
O814,u13682,B1,P1,2/1/2019,14,$198.73
O815,u246,B1,P17,7/24/2019,10,$607.47
O816,u36179,B1,P30,7/31/2019,1,$18.95
O817,u8538,B1,P4,6/7/2019,5,$92.22
O818,u21981,B1,P30,5/8/2019,13,$246.38
O819,u784,B1,P22,10/24/2019,13,$294.28
O820,u34089,B1,P8,12/21/2019,13,$395.63
O821,u12711,B1,P26,6/10/2019,12,$261.66
O822,u22376,B1,P34,2/7/2019,8,$228.53
O823,u47876,B1,P30,7/5/2019,4,$75.81
O824,u44695,B1,P33,5/14/2019,9,$306.70
O825,u10093,B1,P34,2/2/2019,5,$142.83
O826,u4455,B1,P34,9/3/2019,7,$199.97
O827,u27978,B1,P17,12/31/2019,15,$911.21
O828,u42557,B1,P33,1/20/2019,4,$136.31
O829,u5250,B1,P16,7/18/2019,14,$608.16
O830,u18623,B1,P25,4/26/2019,13,$294.58
O831,u49589,B1,P19,6/12/2019,5,$171.73
O832,u28801,B1,P10,7/29/2019,1,$54.68
O833,u15345,B1,P17,7/8/2019,6,$364.48
O834,u12269,B1,P27,1/3/2019,11,$320.12
O835,u1161,B1,P27,7/4/2019,5,$145.51
O836,u42280,B1,P2,2/27/2019,10,$198.96
O837,u33788,B1,P13,5/20/2019,5,$264.90
O838,u8872,B1,P15,5/11/2019,4,$220.51
O839,u18179,B1,P34,7/10/2019,11,$314.24
O840,u2205,B1,P25,11/28/2019,14,$317.24
O841,u41533,B1,P8,8/29/2019,9,$273.90
O842,u28103,B1,P21,4/3/2019,3,$187.56
O843,u23450,B1,P15,11/17/2019,12,$661.54
O844,u30327,B1,P27,3/15/2019,10,$291.02
O845,u45111,B1,P25,8/1/2019,8,$181.28
O846,u39198,B1,P31,2/9/2019,10,$198.51
O847,u19569,B1,P22,6/16/2019,5,$113.19
O848,u39510,B1,P9,10/22/2019,3,$116.15
O849,u11204,B1,P13,9/9/2019,8,$423.84
O850,u35611,B1,P6,10/7/2019,10,$410.13
O851,u41436,B1,P36,7/22/2019,10,$281.04
O852,u40764,B1,P3,10/8/2019,13,$310.35
O853,u47285,B1,P12,4/1/2019,11,$403.39
O854,u16265,B1,P15,2/26/2019,13,$716.67
O855,u19762,B1,P1,3/9/2019,12,$170.34
O856,u12723,B1,P36,12/11/2019,14,$393.45
O857,u46637,B1,P36,11/5/2019,10,$281.04
O858,u7631,B1,P22,10/7/2019,13,$294.28
O859,u13551,B1,P26,6/2/2019,13,$283.46
O860,u45893,B1,P3,6/8/2019,12,$286.47
O861,u23953,B1,P5,8/26/2019,3,$94.48
O862,u11258,B1,P34,12/4/2019,7,$199.97
O863,u40691,B1,P32,4/17/2019,8,$192.72
O864,u19005,B1,P4,10/26/2019,8,$147.56
O865,u14610,B1,P36,9/26/2019,6,$168.62
O866,u13409,B1,P29,8/4/2019,7,$157.96
O867,u21019,B1,P9,12/4/2019,12,$464.58
O868,u36340,B1,P20,3/27/2019,12,$712.63
O869,u46728,B1,P13,4/16/2019,10,$529.80
O870,u47017,B1,P16,2/10/2019,3,$130.32
O871,u45454,B1,P21,7/27/2019,4,$250.08
O872,u2969,B1,P18,11/11/2019,9,$342.88
O873,u20146,B1,P1,9/29/2019,3,$42.58
O874,u1295,B1,P35,1/1/2019,3,$73.06
O875,u48144,B1,P28,10/14/2019,14,$422.48
O876,u39532,B1,P9,4/25/2019,13,$503.30
O877,u40576,B1,P11,8/25/2019,13,$631.23
O878,u31032,B1,P30,3/27/2019,15,$284.29
O879,u35971,B1,P32,5/23/2019,13,$313.18
O880,u39372,B1,P24,9/18/2019,8,$130.33
O881,u10370,B1,P20,7/16/2019,3,$178.16
O882,u25849,B1,P32,1/15/2019,13,$313.18
O883,u21194,B1,P6,6/27/2019,5,$205.06
O884,u48667,B1,P34,1/26/2019,4,$114.27
O885,u19556,B1,P11,4/7/2019,2,$97.11
O886,u9517,B1,P14,6/19/2019,5,$149.78
O887,u8542,B1,P22,10/6/2019,1,$22.64
O888,u4494,B1,P24,8/12/2019,13,$211.79
O889,u12111,B1,P11,11/22/2019,1,$48.56
O890,u804,B1,P1,3/1/2019,15,$212.92
O891,u7643,B1,P26,3/3/2019,10,$218.05
O892,u46719,B1,P18,5/7/2019,10,$380.98
O893,u22808,B1,P24,11/21/2019,13,$211.79
O894,u30255,B1,P32,1/29/2019,10,$240.90
O895,u25326,B1,P7,3/26/2019,6,$255.10
O896,u27042,B1,P17,1/30/2019,7,$425.23
O897,u39371,B1,P22,3/23/2019,4,$90.55
O898,u21836,B1,P22,8/28/2019,1,$22.64
O899,u40019,B1,P30,8/21/2019,11,$208.48
O900,u22569,B1,P21,6/13/2019,1,$62.52
O901,u43179,B1,P20,11/15/2019,7,$415.70
O902,u14397,B1,P12,2/25/2019,11,$403.39
O903,u22258,B1,P35,12/30/2019,2,$48.71
O904,u21895,B1,P28,4/24/2019,8,$241.42
O905,u19317,B1,P16,8/19/2019,4,$173.76
O906,u15575,B1,P22,7/28/2019,14,$316.92
O907,u41131,B1,P13,7/8/2019,11,$582.78
O908,u38815,B1,P24,1/24/2019,6,$97.75
O909,u3349,B1,P16,1/25/2019,6,$260.64
O910,u49926,B1,P17,5/4/2019,11,$668.22
O911,u36393,B1,P36,11/27/2019,3,$84.31
O912,u22508,B1,P14,12/8/2019,9,$269.60
O913,u47903,B1,P35,5/5/2019,9,$219.18
O914,u33819,B1,P32,8/26/2019,3,$72.27
O915,u39918,B1,P26,10/26/2019,7,$152.63
O916,u23348,B1,P7,5/24/2019,7,$297.62
O917,u46862,B1,P33,11/7/2019,15,$511.17
O918,u31976,B1,P8,11/19/2019,2,$60.87
O919,u48203,B1,P22,3/30/2019,14,$316.92
O920,u40293,B1,P20,2/17/2019,8,$475.09
O921,u48773,B1,P5,10/4/2019,6,$188.97
O922,u24373,B1,P34,12/31/2019,2,$57.13
O923,u29685,B1,P28,6/9/2019,1,$30.18
O924,u19254,B1,P35,12/24/2019,15,$365.30
O925,u23934,B1,P6,2/9/2019,5,$205.06
O926,u37692,B1,P4,3/16/2019,4,$73.78
O927,u46814,B1,P27,5/21/2019,8,$232.81
O928,u41805,B1,P31,3/5/2019,10,$198.51
O929,u21566,B1,P28,8/18/2019,7,$211.24
O930,u22491,B1,P22,6/22/2019,12,$271.64
O931,u32981,B1,P15,5/15/2019,8,$441.03
O932,u40109,B1,P24,2/22/2019,9,$146.63
O933,u14419,B1,P24,3/26/2019,4,$65.17
O934,u35845,B1,P17,8/28/2019,14,$850.46
O935,u38720,B1,P12,10/26/2019,15,$550.07
O936,u47054,B1,P26,12/15/2019,10,$218.05
O937,u28270,B1,P22,12/22/2019,5,$113.19
O938,u19327,B1,P24,1/21/2019,5,$81.46
O939,u49886,B1,P32,8/24/2019,8,$192.72
O940,u40250,B1,P21,12/16/2019,15,$937.81
O941,u42821,B1,P32,6/25/2019,15,$361.36
O942,u43876,B1,P11,5/13/2019,8,$388.45
O943,u32948,B1,P22,1/23/2019,9,$203.73
O944,u14742,B1,P13,1/17/2019,7,$370.86
O945,u28737,B1,P24,10/15/2019,10,$162.92
O946,u26379,B1,P29,9/1/2019,13,$293.35
O947,u28945,B1,P26,4/3/2019,10,$218.05
O948,u22085,B1,P27,2/26/2019,13,$378.32
O949,u2735,B1,P9,4/21/2019,9,$348.44
O950,u7581,B1,P19,3/19/2019,12,$412.14
O951,u48212,B1,P20,6/19/2019,11,$653.24
O952,u42785,B1,P36,4/20/2019,12,$337.25
O953,u39014,B1,P10,8/30/2019,12,$656.10
O954,u17336,B1,P36,3/3/2019,6,$168.62
O955,u12532,B1,P22,8/3/2019,3,$67.91
O956,u15003,B1,P2,6/20/2019,11,$218.86
O957,u20592,B1,P3,5/31/2019,5,$119.36
O958,u41127,B1,P14,5/19/2019,11,$329.51
O959,u41,B1,P35,12/31/2019,2,$48.71
O960,u24893,B1,P20,2/24/2019,15,$890.78
O961,u48610,B1,P21,11/6/2019,9,$562.69
O962,u41309,B1,P20,7/29/2019,5,$296.93
O963,u20879,B1,P19,2/28/2019,4,$137.38
O964,u22979,B1,P3,3/22/2019,12,$286.47
O965,u1105,B1,P7,9/25/2019,12,$510.21
O966,u27588,B1,P13,12/27/2019,3,$158.94
O967,u38404,B1,P12,6/2/2019,9,$330.04
O968,u16575,B1,P6,1/3/2019,12,$492.15
O969,u45328,B1,P6,6/4/2019,7,$287.09
O970,u13854,B1,P31,8/21/2019,2,$39.70
O971,u1544,B1,P7,8/22/2019,13,$552.73
O972,u413,B1,P23,3/25/2019,14,$265.35
O973,u9280,B1,P3,7/18/2019,4,$95.49
O974,u42710,B1,P15,10/19/2019,9,$496.16
O975,u18832,B1,P32,6/17/2019,10,$240.90
O976,u26348,B1,P36,6/17/2019,11,$309.14
O977,u8812,B1,P15,7/18/2019,5,$275.64
O978,u4764,B1,P26,5/22/2019,10,$218.05
O979,u33563,B1,P7,6/11/2019,2,$85.03
O980,u28306,B1,P9,4/12/2019,1,$38.72
O981,u6395,B1,P20,5/15/2019,5,$296.93
O982,u27081,B1,P27,12/27/2019,12,$349.22
O983,u2550,B1,P19,12/22/2019,8,$274.76
O984,u10501,B1,P25,3/16/2019,3,$67.98
O985,u46421,B1,P19,12/16/2019,15,$515.18
O986,u4056,B1,P6,4/12/2019,11,$451.14
O987,u38061,B1,P3,6/7/2019,13,$310.35
O988,u25309,B1,P16,10/10/2019,10,$434.40
O989,u19813,B1,P10,7/4/2019,2,$109.35
O990,u44425,B1,P12,6/11/2019,10,$366.71
O991,u43615,B1,P16,2/14/2019,11,$477.84
O992,u12218,B1,P4,11/5/2019,7,$129.11
O993,u7581,B1,P12,4/12/2019,1,$36.67
O994,u10111,B1,P21,1/1/2019,14,$875.29
O995,u9558,B1,P19,6/14/2019,2,$68.69
O996,u40749,B1,P33,5/1/2019,4,$136.31
O997,u39022,B1,P21,3/17/2019,7,$437.65
O998,u26194,B1,P28,2/16/2019,2,$60.35
O999,u33589,B1,P15,1/12/2019,10,$551.29
O1000,u48386,B1,P3,1/17/2019,7,$167.11
O1001,u25232,B1,P13,9/14/2019,9,$476.82
O1002,u46395,B1,P31,2/22/2019,11,$218.36
O1003,u44745,B1,P29,10/12/2019,7,$157.96
O1004,u39176,B1,P16,5/16/2019,4,$173.76
O1005,u42781,B1,P29,11/29/2019,9,$203.09
O1006,u15164,B1,P16,6/3/2019,8,$347.52
O1007,u36733,B1,P7,7/28/2019,13,$552.73
O1008,u9905,B1,P26,8/23/2019,8,$174.44
O1009,u45518,B1,P34,2/11/2019,2,$57.13
O1010,u25727,B1,P3,3/25/2019,8,$190.98
O1011,u7979,B1,P8,9/11/2019,12,$365.20
O1012,u48517,B1,P1,1/9/2019,9,$127.75
O1013,u24755,B1,P5,1/19/2019,4,$125.98
O1014,u33230,B1,P31,7/15/2019,2,$39.70
O1015,u11242,B1,P2,2/17/2019,1,$19.90
O1016,u3823,B1,P1,9/16/2019,9,$127.75
O1017,u19340,B1,P2,10/25/2019,8,$159.17
O1018,u43529,B1,P17,11/2/2019,15,$911.21
O1019,u35263,B1,P22,9/28/2019,10,$226.37
O1020,u6399,B1,P15,11/14/2019,12,$661.54
O1021,u47523,B1,P4,4/19/2019,4,$73.78
O1022,u11093,B1,P28,5/8/2019,6,$181.06
O1023,u24529,B1,P13,7/12/2019,8,$423.84
O1024,u28119,B1,P11,9/16/2019,3,$145.67
O1025,u41912,B1,P8,4/27/2019,5,$152.17
O1026,u43995,B1,P33,10/30/2019,7,$238.54
O1027,u40956,B1,P4,5/29/2019,15,$276.67
O1028,u1716,B1,P12,5/12/2019,12,$440.06
O1029,u17338,B1,P31,5/2/2019,3,$59.55
O1030,u30033,B1,P7,4/26/2019,4,$170.07
O1031,u33056,B1,P15,6/26/2019,5,$275.64
